scope,unit_id,MAE_q100_minus_q95,PSNR_q100_minus_q95,SSIM_q100_minus_q95
roi,36028,-0.941141917293233,12.92169275386884,0.005767455873609273
roi,366,-0.7305488677204368,11.308635362123297,0.0007666192720033882
roi,3713,-0.11574074074074073,4.259687322722812,0.0012805551839540907
roi,3718,-0.4492277373589526,8.443556957588953,0.00024292501717659842
roi,377,-1.2640067400854547,15.32924157916436,0.007684665880316022
roi,3922,-1.3354969777304055,15.698848811936543,0.0038169471038085323
roi,3928,-1.3681415481619474,15.88718626633348,0.01597790522367093
roi,3948,-0.9865240240240241,13.392418682088831,0.0010283174743431767
roi,3965,-0.7099386415525114,11.090327029000484,0.0035843670156725516
roi,3967,-1.2492397811948142,15.256211284498029,0.0013923972215041935
roi,4170,-1.2715426543288124,15.358786445662744,0.0015652861615009783
roi,418,-0.1268035876771091,4.239937653312261,9.013503529564648e-05
roi,4230,-1.1564869780050098,14.53659092405772,0.004703398203866449
roi,4243,-1.0078241231377505,13.539539481238684,0.005307149607830741
roi,4329,-0.440650406504065,8.338617502024888,0.0010519865229700054
roi,4336,-0.40567034825344817,7.924124131153647,0.000584724593904129
roi,445,-1.1419393455706306,14.484425186084849,0.00959705033369973
roi,4469,-0.11923068994661004,4.141318286310877,8.155091088624111e-05
roi,4657,-0.1821207430340557,5.149888630386869,0.00013211232448040455
roi,4732,-1.2150110848887936,15.00073312861467,0.004393470969948798
roi,4951,-0.7300457879168524,11.321544565338002,0.0014813987851272081
roi,4960,-0.12871600253004428,4.436216333085255,0.0008211590039965966
roi,5018,-0.7140889536300722,11.128031117767058,0.002948405601283288
roi,5097,-1.3667690777875403,15.877483312028815,0.01457631070041654
roi,5151,-0.13148295307668006,4.373679077167907,6.292476057556673e-05
roi,5525,-0.7008580705009276,11.026263036383881,0.0013534313632258543
roi,5541,-0.9105504587155963,12.770834184579392,0.0030170038257701925
roi,5623,-1.2306541832430977,15.08667414404826,0.0008905133971471857
roi,5664,-1.0792071720479322,14.264938716526025,0.0008739146875890169
roi,5682,-0.7235014619883041,11.151243033592117,0.004134675229388596
roi,5814,-0.11923068994661004,4.141318286310877,8.155091088624111e-05
roi,595,-0.1053999763677183,3.849670413930106,0.0004561148125699077
